Geography,date,Indicator,Count
DJI,Jun 2020,new_cases,1328.0
DMA,Jun 2020,new_cases,2.0
DNK,Jun 2020,new_cases,1099.0
DOM,Jun 2020,new_cases,15283.0
DZA,Jun 2020,new_cases,4513.0
ECU,Jun 2020,new_cases,17334.0
EGY,Jun 2020,new_cases,43326.0
ERI,Jun 2020,new_cases,164.0
ESP,Jun 2020,new_cases,9792.0
EST,Jun 2020,new_cases,120.0
ETH,Jun 2020,new_cases,4674.0
FIN,Jun 2020,new_cases,355.0
FJI,Jun 2020,new_cases,0.0
FRA,Jun 2020,new_cases,13269.0
GAB,Jun 2020,new_cases,2739.0
GBR,Jun 2020,new_cases,27677.0
GEO,Jun 2020,new_cases,145.0
GHA,Jun 2020,new_cases,9671.0
GIN,Jun 2020,new_cases,1685.0
GMB,Jun 2020,new_cases,24.0
GNB,Jun 2020,new_cases,398.0
GNQ,Jun 2020,new_cases,695.0
GRC,Jun 2020,new_cases,492.0
GRD,Jun 2020,new_cases,0.0
GTM,Jun 2020,new_cases,13009.0
GUY,Jun 2020,new_cases,92.0
HKG,Jun 2020,new_cases,0.0
HND,Jun 2020,new_cases,14356.0
HRV,Jun 2020,new_cases,531.0
HTI,Jun 2020,new_cases,4263.0
HUN,Jun 2020,new_cases,279.0
IDN,Jun 2020,new_cases,29912.0
IND,Jun 2020,new_cases,394872.0
IRL,Jun 2020,new_cases,483.0
IRN,Jun 2020,new_cases,76196.0
IRQ,Jun 2020,new_cases,42670.0
ISL,Jun 2020,new_cases,18.0
ISR,Jun 2020,new_cases,8359.0
ITA,Jun 2020,new_cases,7581.0
JAM,Jun 2020,new_cases,116.0
JOR,Jun 2020,new_cases,393.0
JPN,Jun 2020,new_cases,1864.0
KAZ,Jun 2020,new_cases,11450.0
KEN,Jun 2020,new_cases,4404.0
KGZ,Jun 2020,new_cases,3758.0
KHM,Jun 2020,new_cases,16.0
KNA,Jun 2020,new_cases,0.0
KOR,Jun 2020,new_cases,1347.0
KWT,Jun 2020,new_cases,19152.0
LAO,Jun 2020,new_cases,0.0
LBN,Jun 2020,new_cases,558.0
LBR,Jun 2020,new_cases,492.0
LBY,Jun 2020,new_cases,668.0
LCA,Jun 2020,new_cases,1.0
LIE,Jun 2020,new_cases,0.0
LKA,Jun 2020,new_cases,414.0
LSO,Jun 2020,new_cases,25.0
LTU,Jun 2020,new_cases,142.0
LUX,Jun 2020,new_cases,281.0
LVA,Jun 2020,new_cases,52.0
MAR,Jun 2020,new_cases,4726.0
MCO,Jun 2020,new_cases,4.0
MDA,Jun 2020,new_cases,8362.0
MDG,Jun 2020,new_cases,1443.0
MDV,Jun 2020,new_cases,588.0
MEX,Jun 2020,new_cases,135425.0
MKD,Jun 2020,new_cases,4108.0
MLI,Jun 2020,new_cases,916.0
MLT,Jun 2020,new_cases,52.0
MMR,Jun 2020,new_cases,75.0
MNE,Jun 2020,new_cases,224.0
MNG,Jun 2020,new_cases,41.0
MOZ,Jun 2020,new_cases,635.0
MRT,Jun 2020,new_cases,3833.0
MUS,Jun 2020,new_cases,6.0
MWI,Jun 2020,new_cases,940.0
MYS,Jun 2020,new_cases,820.0
NAM,Jun 2020,new_cases,181.0
NER,Jun 2020,new_cases,117.0
NGA,Jun 2020,new_cases,15532.0
NIC,Jun 2020,new_cases,1760.0
NLD,Jun 2020,new_cases,3838.0
NOR,Jun 2020,new_cases,439.0
NPL,Jun 2020,new_cases,11992.0
NZL,Jun 2020,new_cases,24.0
OMN,Jun 2020,new_cases,28633.0
OWID_KOS,Jun 2020,new_cases,1729.0
OWID_WRL,Jun 2020,new_cases,4269598.0
PAK,Jun 2020,new_cases,141010.0
PAN,Jun 2020,new_cases,20087.0
PER,Jun 2020,new_cases,120737.0
PHL,Jun 2020,new_cases,19428.0
PNG,Jun 2020,new_cases,3.0
POL,Jun 2020,new_cases,10607.0
PRT,Jun 2020,new_cases,9641.0
PRY,Jun 2020,new_cases,1235.0
PSE,Jun 2020,new_cases,1980.0
QAT,Jun 2020,new_cases,39178.0
ROU,Jun 2020,new_cases,7713.0
RUS,Jun 2020,new_cases,241086.0
RWA,Jun 2020,new_cases,655.0
SAU,Jun 2020,new_cases,105562.0
SDN,Jun 2020,new_cases,4572.0
SEN,Jun 2020,new_cases,3148.0
SGP,Jun 2020,new_cases,9023.0
SLE,Jun 2020,new_cases,601.0
SLV,Jun 2020,new_cases,3921.0
SMR,Jun 2020,new_cases,27.0
SOM,Jun 2020,new_cases,948.0
SRB,Jun 2020,new_cases,3152.0
SSD,Jun 2020,new_cases,1013.0
STP,Jun 2020,new_cases,231.0
SUR,Jun 2020,new_cases,492.0
SVK,Jun 2020,new_cases,146.0
SVN,Jun 2020,new_cases,127.0
SWE,Jun 2020,new_cases,29207.0
SWZ,Jun 2020,new_cases,527.0
SYC,Jun 2020,new_cases,70.0
SYR,Jun 2020,new_cases,157.0
TCD,Jun 2020,new_cases,88.0
TGO,Jun 2020,new_cases,208.0
THA,Jun 2020,new_cases,90.0
TJK,Jun 2020,new_cases,1970.0
TLS,Jun 2020,new_cases,0.0
TTO,Jun 2020,new_cases,13.0
TUN,Jun 2020,new_cases,97.0
TUR,Jun 2020,new_cases,35964.0
TWN,Jun 2020,new_cases,5.0
TZA,Jun 2020,new_cases,0.0
UGA,Jun 2020,new_cases,472.0
UKR,Jun 2020,new_cases,21582.0
URY,Jun 2020,new_cases,113.0
USA,Jun 2020,new_cases,843368.0
UZB,Jun 2020,new_cases,4880.0
VAT,Jun 2020,new_cases,0.0
VCT,Jun 2020,new_cases,3.0
VEN,Jun 2020,new_cases,4322.0
VNM,Jun 2020,new_cases,27.0
YEM,Jun 2020,new_cases,835.0
ZAF,Jun 2020,new_cases,118526.0
ZMB,Jun 2020,new_cases,537.0
ZWE,Jun 2020,new_cases,413.0
AFG,Jul 2020,new_cases,5158.0
AGO,Jul 2020,new_cases,864.0
ALB,Jul 2020,new_cases,2741.0
AND,Jul 2020,new_cases,70.0
ARE,Jul 2020,new_cases,11839.0
ARG,Jul 2020,new_cases,126772.0
ARM,Jul 2020,new_cases,13008.0
ATG,Jul 2020,new_cases,22.0
AUS,Jul 2020,new_cases,9360.0
AUT,Jul 2020,new_cases,3364.0
AZE,Jul 2020,new_cases,14354.0
BDI,Jul 2020,new_cases,217.0
BEL,Jul 2020,new_cases,7324.0
BEN,Jul 2020,new_cases,606.0
BFA,Jul 2020,new_cases,144.0
BGD,Jul 2020,new_cases,92178.0
BGR,Jul 2020,new_cases,6701.0
BHR,Jul 2020,new_cases,14224.0
BHS,Jul 2020,new_cases,470.0
BIH,Jul 2020,new_cases,7423.0
BLR,Jul 2020,new_cases,5690.0
BLZ,Jul 2020,new_cases,24.0
BOL,Jul 2020,new_cases,43570.0
BRA,Jul 2020,new_cases,1260444.0
BRB,Jul 2020,new_cases,13.0
BRN,Jul 2020,new_cases,0.0
BTN,Jul 2020,new_cases,24.0
BWA,Jul 2020,new_cases,577.0
CAF,Jul 2020,new_cases,863.0
CAN,Jul 2020,new_cases,12184.0
CHE,Jul 2020,new_cases,3518.0
CHL,Jul 2020,new_cases,76274.0
CHN,Jul 2020,new_cases,2870.0
CIV,Jul 2020,new_cases,6548.0
CMR,Jul 2020,new_cases,4663.0
COD,Jul 2020,new_cases,2031.0
COG,Jul 2020,new_cases,2113.0
COL,Jul 2020,new_cases,197662.0
COM,Jul 2020,new_cases,75.0
CPV,Jul 2020,new_cases,1224.0
CRI,Jul 2020,new_cases,14361.0
CUB,Jul 2020,new_cases,267.0
CYP,Jul 2020,new_cases,116.0
CZE,Jul 2020,new_cases,4620.0
DEU,Jul 2020,new_cases,14981.0
DJI,Jul 2020,new_cases,402.0
DMA,Jul 2020,new_cases,0.0
DNK,Jul 2020,new_cases,1060.0
DOM,Jul 2020,new_cases,37081.0
DZA,Jul 2020,new_cases,16487.0
ECU,Jul 2020,new_cases,28923.0
EGY,Jul 2020,new_cases,25767.0
ERI,Jul 2020,new_cases,76.0
ESP,Jul 2020,new_cases,39251.0
EST,Jul 2020,new_cases,75.0
ETH,Jul 2020,new_cases,11684.0
FIN,Jul 2020,new_cases,218.0
FJI,Jul 2020,new_cases,9.0
FRA,Jul 2020,new_cases,22995.0
GAB,Jul 2020,new_cases,1958.0
GBR,Jul 2020,new_cases,19577.0
GEO,Jul 2020,new_cases,240.0
GHA,Jul 2020,new_cases,17760.0
GIN,Jul 2020,new_cases,1917.0
GMB,Jul 2020,new_cases,449.0
GNB,Jul 2020,new_cases,327.0
GNQ,Jul 2020,new_cases,2820.0
GRC,Jul 2020,new_cases,1068.0
GRD,Jul 2020,new_cases,1.0
GTM,Jul 2020,new_cases,31693.0
GUY,Jul 2020,new_cases,168.0
HKG,Jul 2020,new_cases,0.0
HND,Jul 2020,new_cases,22456.0
HRV,Jul 2020,new_cases,2362.0
HTI,Jul 2020,new_cases,1531.0
HUN,Jul 2020,new_cases,350.0
IDN,Jul 2020,new_cases,51991.0
IND,Jul 2020,new_cases,1110507.0
IRL,Jul 2020,new_cases,592.0
IRN,Jul 2020,new_cases,76542.0
IRQ,Jul 2020,new_cases,75500.0
ISL,Jul 2020,new_cases,61.0
ISR,Jul 2020,new_cases,46296.0
ITA,Jul 2020,new_cases,6959.0
JAM,Jul 2020,new_cases,176.0
JOR,Jul 2020,new_cases,61.0
JPN,Jul 2020,new_cases,17619.0
KAZ,Jul 2020,new_cases,68059.0
KEN,Jul 2020,new_cases,14270.0
KGZ,Jul 2020,new_cases,30299.0
KHM,Jul 2020,new_cases,98.0
KNA,Jul 2020,new_cases,2.0
KOR,Jul 2020,new_cases,1486.0
KWT,Jul 2020,new_cases,20762.0
LAO,Jul 2020,new_cases,1.0
LBN,Jul 2020,new_cases,2777.0
LBR,Jul 2020,new_cases,406.0
LBY,Jul 2020,new_cases,2797.0
LCA,Jul 2020,new_cases,6.0
LIE,Jul 2020,new_cases,6.0
LKA,Jul 2020,new_cases,768.0
LSO,Jul 2020,new_cases,577.0
LTU,Jul 2020,new_cases,258.0
LUX,Jul 2020,new_cases,2396.0
LVA,Jul 2020,new_cases,113.0
MAR,Jul 2020,new_cases,11789.0
MCO,Jul 2020,new_cases,17.0
MDA,Jul 2020,new_cases,8120.0
MDG,Jul 2020,new_cases,8654.0
MDV,Jul 2020,new_cases,1432.0
MEX,Jul 2020,new_cases,198548.0
MKD,Jul 2020,new_cases,4420.0
MLI,Jul 2020,new_cases,354.0
MLT,Jul 2020,new_cases,154.0
MMR,Jul 2020,new_cases,54.0
MNE,Jul 2020,new_cases,2525.0
MNG,Jul 2020,new_cases,71.0
MOZ,Jul 2020,new_cases,975.0
MRT,Jul 2020,new_cases,1947.0
MUS,Jul 2020,new_cases,3.0
MWI,Jul 2020,new_cases,2854.0
MYS,Jul 2020,new_cases,337.0
NAM,Jul 2020,new_cases,1924.0
NER,Jul 2020,new_cases,59.0
NGA,Jul 2020,new_cases,17457.0
NIC,Jul 2020,new_cases,1153.0
NLD,Jul 2020,new_cases,4107.0
NOR,Jul 2020,new_cases,361.0
NPL,Jul 2020,new_cases,6207.0
NZL,Jul 2020,new_cases,34.0
OMN,Jul 2020,new_cases,39089.0
OWID_KOS,Jul 2020,new_cases,5531.0
OWID_WRL,Jul 2020,new_cases,7146368.0
PAK,Jul 2020,new_cases,64835.0
PAN,Jul 2020,new_cases,31706.0
PER,Jul 2020,new_cases,122279.0
PHL,Jul 2020,new_cases,55840.0
PNG,Jul 2020,new_cases,61.0
POL,Jul 2020,new_cases,11295.0
PRT,Jul 2020,new_cases,8931.0
PRY,Jul 2020,new_cases,3117.0
PSE,Jul 2020,new_cases,9409.0
QAT,Jul 2020,new_cases,14607.0
ROU,Jul 2020,new_cases,23916.0
RUS,Jul 2020,new_cases,191532.0
RWA,Jul 2020,new_cases,997.0
SAU,Jul 2020,new_cases,85082.0
SDN,Jul 2020,new_cases,2207.0
SEN,Jul 2020,new_cases,3439.0
SGP,Jul 2020,new_cases,8298.0
SLE,Jul 2020,new_cases,361.0
SLV,Jul 2020,new_cases,10194.0
SMR,Jul 2020,new_cases,1.0
SOM,Jul 2020,new_cases,288.0
SRB,Jul 2020,new_cases,10988.0
SSD,Jul 2020,new_cases,315.0
STP,Jul 2020,new_cases,157.0
SUR,Jul 2020,new_cases,1135.0
SVK,Jul 2020,new_cases,625.0
SVN,Jul 2020,new_cases,556.0
SWE,Jul 2020,new_cases,9077.0
SWZ,Jul 2020,new_cases,1836.0
SYC,Jul 2020,new_cases,33.0
SYR,Jul 2020,new_cases,478.0
TCD,Jul 2020,new_cases,70.0
TGO,Jul 2020,new_cases,291.0
THA,Jul 2020,new_cases,139.0
TJK,Jul 2020,new_cases,1509.0
TLS,Jul 2020,new_cases,0.0
TTO,Jul 2020,new_cases,39.0
TUN,Jul 2020,new_cases,361.0
TUR,Jul 2020,new_cases,30967.0
TWN,Jul 2020,new_cases,20.0
TZA,Jul 2020,new_cases,0.0
UGA,Jul 2020,new_cases,265.0
UKR,Jul 2020,new_cases,26150.0
URY,Jul 2020,new_cases,328.0
USA,Jul 2020,new_cases,1924850.0
UZB,Jul 2020,new_cases,15506.0
VAT,Jul 2020,new_cases,0.0
VCT,Jul 2020,new_cases,25.0
VEN,Jul 2020,new_cases,12742.0
VNM,Jul 2020,new_cases,203.0
YEM,Jul 2020,new_cases,570.0
ZAF,Jul 2020,new_cases,341974.0
ZMB,Jul 2020,new_cases,4369.0
ZWE,Jul 2020,new_cases,2578.0
AFG,Aug 2020,new_cases,1494.0
AGO,Aug 2020,new_cases,1506.0
ALB,Aug 2020,new_cases,4237.0
AND,Aug 2020,new_cases,251.0
ARE,Aug 2020,new_cases,9725.0
ARG,Aug 2020,new_cases,226433.0
ARM,Aug 2020,new_cases,5231.0
ATG,Aug 2020,new_cases,3.0
AUS,Aug 2020,new_cases,8539.0
AUT,Aug 2020,new_cases,6308.0
AZE,Aug 2020,new_cases,4557.0
BDI,Aug 2020,new_cases,58.0
BEL,Aug 2020,new_cases,16485.0
BEN,Aug 2020,new_cases,340.0
BFA,Aug 2020,new_cases,262.0
BGD,Aug 2020,new_cases,75335.0
BGR,Aug 2020,new_cases,4576.0
BHR,Aug 2020,new_cases,10990.0
BHS,Aug 2020,new_cases,1643.0
BIH,Aug 2020,new_cases,8088.0
BLR,Aug 2020,new_cases,4035.0
BLZ,Aug 2020,new_cases,959.0
BOL,Aug 2020,new_cases,39809.0
BRA,Aug 2020,new_cases,1245787.0
BRB,Aug 2020,new_cases,64.0
BRN,Aug 2020,new_cases,3.0
BTN,Aug 2020,new_cases,124.0
BWA,Aug 2020,new_cases,829.0
CAF,Aug 2020,new_cases,103.0
CAN,Aug 2020,new_cases,12637.0
CHE,Aug 2020,new_cases,6945.0
CHL,Aug 2020,new_cases,56059.0
CHN,Aug 2020,new_cases,2259.0
CIV,Aug 2020,new_cases,2020.0
CMR,Aug 2020,new_cases,1887.0
COD,Aug 2020,new_cases,1027.0
COG,Aug 2020,new_cases,779.0
COL,Aug 2020,new_cases,319586.0
COM,Aug 2020,new_cases,45.0
CPV,Aug 2020,new_cases,1433.0
CRI,Aug 2020,new_cases,23467.0
CUB,Aug 2020,new_cases,1424.0
CYP,Aug 2020,new_cases,374.0
CZE,Aug 2020,new_cases,8044.0
DEU,Aug 2020,new_cases,34403.0
DJI,Aug 2020,new_cases,303.0
DMA,Aug 2020,new_cases,2.0
DNK,Aug 2020,new_cases,3382.0
DOM,Aug 2020,new_cases,25066.0
DZA,Aug 2020,new_cases,14100.0
ECU,Aug 2020,new_cases,28412.0
EGY,Aug 2020,new_cases,4861.0
ERI,Aug 2020,new_cases,40.0
ESP,Aug 2020,new_cases,174336.0
EST,Aug 2020,new_cases,311.0
ETH,Aug 2020,new_cases,34601.0
FIN,Aug 2020,new_cases,654.0
FJI,Aug 2020,new_cases,1.0
FRA,Aug 2020,new_cases,93921.0
GAB,Aug 2020,new_cases,1181.0
GBR,Aug 2020,new_cases,33290.0
GEO,Aug 2020,new_cases,319.0
GHA,Aug 2020,new_cases,8797.0
GIN,Aug 2020,new_cases,2101.0
GMB,Aug 2020,new_cases,2465.0
GNB,Aug 2020,new_cases,224.0
GNQ,Aug 2020,new_cases,120.0
GRC,Aug 2020,new_cases,5840.0
GRD,Aug 2020,new_cases,0.0
GTM,Aug 2020,new_cases,24285.0
GUY,Aug 2020,new_cases,893.0
HKG,Aug 2020,new_cases,0.0
HND,Aug 2020,new_cases,19000.0
HRV,Aug 2020,new_cases,5130.0
HTI,Aug 2020,new_cases,831.0
HUN,Aug 2020,new_cases,1634.0
IDN,Aug 2020,new_cases,66420.0
IND,Aug 2020,new_cases,1995178.0
IRL,Aug 2020,new_cases,2746.0
IRN,Aug 2020,new_cases,71008.0
IRQ,Aug 2020,new_cases,110325.0
ISL,Aug 2020,new_cases,222.0
ISR,Aug 2020,new_cases,45172.0
ITA,Aug 2020,new_cases,21677.0
JAM,Aug 2020,new_cases,1581.0
JOR,Aug 2020,new_cases,841.0
JPN,Aug 2020,new_cases,32162.0
KAZ,Aug 2020,new_cases,40306.0
KEN,Aug 2020,new_cases,13565.0
KGZ,Aug 2020,new_cases,8093.0
KHM,Aug 2020,new_cases,35.0
KNA,Aug 2020,new_cases,0.0
KOR,Aug 2020,new_cases,5846.0
KWT,Aug 2020,new_cases,18152.0
LAO,Aug 2020,new_cases,2.0
LBN,Aug 2020,new_cases,12753.0
LBR,Aug 2020,new_cases,118.0
LBY,Aug 2020,new_cases,10345.0
LCA,Aug 2020,new_cases,1.0
LIE,Aug 2020,new_cases,19.0
LKA,Aug 2020,new_cases,234.0
LSO,Aug 2020,new_cases,481.0
LTU,Aug 2020,new_cases,831.0
LUX,Aug 2020,new_cases,-70.0
LVA,Aug 2020,new_cases,165.0
MAR,Aug 2020,new_cases,38268.0
MCO,Aug 2020,new_cases,34.0
MDA,Aug 2020,new_cases,12187.0
MDG,Aug 2020,new_cases,3995.0
MDV,Aug 2020,new_cases,4011.0
MEX,Aug 2020,new_cases,174923.0
MKD,Aug 2020,new_cases,3587.0
MLI,Aug 2020,new_cases,241.0
MLT,Aug 2020,new_cases,1059.0
MMR,Aug 2020,new_cases,529.0
MNE,Aug 2020,new_cases,1762.0
MNG,Aug 2020,new_cases,13.0
MOZ,Aug 2020,new_cases,2052.0
MRT,Aug 2020,new_cases,738.0
MUS,Aug 2020,new_cases,12.0
MWI,Aug 2020,new_cases,1488.0
MYS,Aug 2020,new_cases,364.0
NAM,Aug 2020,new_cases,5421.0
NER,Aug 2020,new_cases,42.0
NGA,Aug 2020,new_cases,10857.0
NIC,Aug 2020,new_cases,822.0
NLD,Aug 2020,new_cases,18642.0
NOR,Aug 2020,new_cases,1542.0
NPL,Aug 2020,new_cases,19689.0
NZL,Aug 2020,new_cases,190.0
OMN,Aug 2020,new_cases,6563.0
OWID_KOS,Aug 2020,new_cases,5124.0
OWID_WRL,Aug 2020,new_cases,7903662.0
PAK,Aug 2020,new_cases,17544.0
PAN,Aug 2020,new_cases,27726.0
PER,Aug 2020,new_cases,239674.0
PHL,Aug 2020,new_cases,127465.0
PNG,Aug 2020,new_cases,387.0
POL,Aug 2020,new_cases,21684.0
PRT,Aug 2020,new_cases,6940.0
PRY,Aug 2020,new_cases,12324.0
PSE,Aug 2020,new_cases,10892.0
QAT,Aug 2020,new_cases,8083.0
ROU,Aug 2020,new_cases,36654.0
RUS,Aug 2020,new_cases,153941.0
RWA,Aug 2020,new_cases,2041.0
SAU,Aug 2020,new_cases,39867.0
SDN,Aug 2020,new_cases,1610.0
SEN,Aug 2020,new_cases,3379.0
SGP,Aug 2020,new_cases,4607.0
SLE,Aug 2020,new_cases,199.0
SLV,Aug 2020,new_cases,9097.0
SMR,Aug 2020,new_cases,16.0
SOM,Aug 2020,new_cases,98.0
SRB,Aug 2020,new_cases,5854.0
SSD,Aug 2020,new_cases,205.0
STP,Aug 2020,new_cases,25.0
SUR,Aug 2020,new_cases,2384.0
SVK,Aug 2020,new_cases,1625.0
SVN,Aug 2020,new_cases,727.0
SWE,Aug 2020,new_cases,7456.0
SWZ,Aug 2020,new_cases,1929.0
SYC,Aug 2020,new_cases,22.0
SYR,Aug 2020,new_cases,2008.0
TCD,Aug 2020,new_cases,77.0
TGO,Aug 2020,new_cases,459.0
THA,Aug 2020,new_cases,102.0
TJK,Aug 2020,new_cases,1174.0
TLS,Aug 2020,new_cases,3.0
TTO,Aug 2020,new_cases,1590.0
TUN,Aug 2020,new_cases,2268.0
TUR,Aug 2020,new_cases,39260.0
TWN,Aug 2020,new_cases,21.0
TZA,Aug 2020,new_cases,0.0
UGA,Aug 2020,new_cases,1818.0
UKR,Aug 2020,new_cases,52728.0
URY,Aug 2020,new_cases,331.0
USA,Aug 2020,new_cases,1458662.0
UZB,Aug 2020,new_cases,17884.0
VAT,Aug 2020,new_cases,0.0
VCT,Aug 2020,new_cases,6.0
VEN,Aug 2020,new_cases,28154.0
VNM,Aug 2020,new_cases,486.0
YEM,Aug 2020,new_cases,230.0
ZAF,Aug 2020,new_cases,133858.0
ZMB,Aug 2020,new_cases,6134.0
ZWE,Aug 2020,new_cases,3328.0
AFG,Sep 2020,new_cases,1109.0
AGO,Sep 2020,new_cases,2318.0
ALB,Sep 2020,new_cases,4136.0
AND,Sep 2020,new_cases,874.0
ARE,Sep 2020,new_cases,23959.0
ARG,Sep 2020,new_cases,333266.0
ARM,Sep 2020,new_cases,6578.0
ATG,Sep 2020,new_cases,7.0
AUS,Sep 2020,new_cases,1277.0
AUT,Sep 2020,new_cases,17375.0
AZE,Sep 2020,new_cases,3794.0
BDI,Sep 2020,new_cases,63.0
BEL,Sep 2020,new_cases,33216.0
BEN,Sep 2020,new_cases,212.0
BFA,Sep 2020,new_cases,688.0
BGD,Sep 2020,new_cases,50483.0
BGR,Sep 2020,new_cases,4567.0
BHR,Sep 2020,new_cases,18892.0
BHS,Sep 2020,new_cases,1906.0
BIH,Sep 2020,new_cases,7505.0
BLR,Sep 2020,new_cases,6788.0
BLZ,Sep 2020,new_cases,985.0
BOL,Sep 2020,new_cases,18713.0
BRA,Sep 2020,new_cases,902663.0
BRB,Sep 2020,new_cases,16.0
BRN,Sep 2020,new_cases,2.0
BTN,Sep 2020,new_cases,57.0
BWA,Sep 2020,new_cases,1539.0
CAF,Sep 2020,new_cases,118.0
CAN,Sep 2020,new_cases,30189.0
CHE,Sep 2020,new_cases,11105.0
CHL,Sep 2020,new_cases,51265.0
CHN,Sep 2020,new_cases,631.0
CIV,Sep 2020,new_cases,1657.0
CMR,Sep 2020,new_cases,1696.0
COD,Sep 2020,new_cases,562.0
COG,Sep 2020,new_cases,1110.0
COL,Sep 2020,new_cases,214585.0
COM,Sep 2020,new_cases,56.0
CPV,Sep 2020,new_cases,2140.0
CRI,Sep 2020,new_cases,34473.0
CUB,Sep 2020,new_cases,1565.0
CYP,Sep 2020,new_cases,267.0
CZE,Sep 2020,new_cases,46145.0
DEU,Sep 2020,new_cases,48111.0
DJI,Sep 2020,new_cases,29.0
DMA,Sep 2020,new_cases,10.0
DNK,Sep 2020,new_cases,11069.0
DOM,Sep 2020,new_cases,17494.0
DZA,Sep 2020,new_cases,7036.0
ECU,Sep 2020,new_cases,23280.0
EGY,Sep 2020,new_cases,4259.0
ERI,Sep 2020,new_cases,56.0
ESP,Sep 2020,new_cases,306330.0
EST,Sep 2020,new_cases,996.0
ETH,Sep 2020,new_cases,23237.0
FIN,Sep 2020,new_cases,1906.0
FJI,Sep 2020,new_cases,4.0
FRA,Sep 2020,new_cases,284733.0
GAB,Sep 2020,new_cases,233.0
GBR,Sep 2020,new_cases,117763.0
GEO,Sep 2020,new_cases,4705.0
GHA,Sep 2020,new_cases,2328.0
GIN,Sep 2020,new_cases,1243.0
GMB,Sep 2020,new_cases,616.0
GNB,Sep 2020,new_cases,119.0
GNQ,Sep 2020,new_cases,89.0
GRC,Sep 2020,new_cases,8158.0
GRD,Sep 2020,new_cases,0.0
GTM,Sep 2020,new_cases,17672.0
GUY,Sep 2020,new_cases,1588.0
HKG,Sep 2020,new_cases,0.0
HND,Sep 2020,new_cases,15886.0
HRV,Sep 2020,new_cases,6324.0
HTI,Sep 2020,new_cases,531.0
HUN,Sep 2020,new_cases,20322.0
IDN,Sep 2020,new_cases,112212.0
IND,Sep 2020,new_cases,2621418.0
IRL,Sep 2020,new_cases,7344.0
IRN,Sep 2020,new_cases,82007.0
IRQ,Sep 2020,new_cases,128047.0
ISL,Sep 2020,new_cases,621.0
ISR,Sep 2020,new_cases,130505.0
ITA,Sep 2020,new_cases,45647.0
JAM,Sep 2020,new_cases,4023.0
JOR,Sep 2020,new_cases,9791.0
JPN,Sep 2020,new_cases,15195.0
KAZ,Sep 2020,new_cases,10034.0
KEN,Sep 2020,new_cases,4328.0
KGZ,Sep 2020,new_cases,2771.0
KHM,Sep 2020,new_cases,3.0
KNA,Sep 2020,new_cases,2.0
KOR,Sep 2020,new_cases,3707.0
KWT,Sep 2020,new_cases,20073.0
LAO,Sep 2020,new_cases,1.0
LBN,Sep 2020,new_cases,22326.0
LBR,Sep 2020,new_cases,39.0
LBY,Sep 2020,new_cases,20559.0
LCA,Sep 2020,new_cases,1.0
LIE,Sep 2020,new_cases,11.0
LKA,Sep 2020,new_cases,331.0
LSO,Sep 2020,new_cases,510.0
LTU,Sep 2020,new_cases,1787.0
LUX,Sep 2020,new_cases,1884.0
LVA,Sep 2020,new_cases,428.0
MAR,Sep 2020,new_cases,61063.0
MCO,Sep 2020,new_cases,64.0
MDA,Sep 2020,new_cases,16122.0
MDG,Sep 2020,new_cases,1545.0
MDV,Sep 2020,new_cases,2487.0
MEX,Sep 2020,new_cases,143656.0
MKD,Sep 2020,new_cases,3636.0
MLI,Sep 2020,new_cases,342.0
MLT,Sep 2020,new_cases,1175.0
MMR,Sep 2020,new_cases,12491.0
MNE,Sep 2020,new_cases,5937.0
MNG,Sep 2020,new_cases,9.0
MOZ,Sep 2020,new_cases,4812.0
MRT,Sep 2020,new_cases,454.0
MUS,Sep 2020,new_cases,25.0
MWI,Sep 2020,new_cases,207.0
MYS,Sep 2020,new_cases,1884.0
NAM,Sep 2020,new_cases,3715.0
NER,Sep 2020,new_cases,21.0
NGA,Sep 2020,new_cases,4840.0
NIC,Sep 2020,new_cases,676.0
NLD,Sep 2020,new_cases,52756.0
NOR,Sep 2020,new_cases,3245.0
NPL,Sep 2020,new_cases,38357.0
NZL,Sep 2020,new_cases,96.0
OMN,Sep 2020,new_cases,12863.0
OWID_KOS,Sep 2020,new_cases,2166.0
OWID_WRL,Sep 2020,new_cases,8501305.0
PAK,Sep 2020,new_cases,16957.0
PAN,Sep 2020,new_cases,19613.0
PER,Sep 2020,new_cases,164602.0
PHL,Sep 2020,new_cases,90875.0
PNG,Sep 2020,new_cases,75.0
POL,Sep 2020,new_cases,24142.0
PRT,Sep 2020,new_cases,17530.0
PRY,Sep 2020,new_cases,23096.0
PSE,Sep 2020,new_cases,17170.0
QAT,Sep 2020,new_cases,6982.0
ROU,Sep 2020,new_cases,40032.0
RUS,Sep 2020,new_cases,178397.0
RWA,Sep 2020,new_cases,777.0
SAU,Sep 2020,new_cases,18833.0
SDN,Sep 2020,new_cases,457.0
SEN,Sep 2020,new_cases,1371.0
SGP,Sep 2020,new_cases,953.0
SLE,Sep 2020,new_cases,209.0
SLV,Sep 2020,new_cases,3348.0
SMR,Sep 2020,new_cases,17.0
SOM,Sep 2020,new_cases,278.0
SRB,Sep 2020,new_cases,2145.0
SSD,Sep 2020,new_cases,177.0
STP,Sep 2020,new_cases,15.0
SUR,Sep 2020,new_cases,843.0
SVK,Sep 2020,new_cases,6224.0
SVN,Sep 2020,new_cases,2807.0
SWE,Sep 2020,new_cases,9441.0
